tool	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn
run set	sv-comp20_prop-reachsafety	sv-comp20_prop-reachsafety	sv-comp20_prop-reachsafety	sv-comp20_prop-reachsafety
../../../sv-benchmarks/c/	status	cputime (s)	walltime (s)	memory (MB)
loop-acceleration/underapprox_2-1.yml	false(unreach-call)	12.140373213	4.402758733136579	308.25267199999996
loop-acceleration/underapprox_2-2.yml	true	8.431611229	3.4504023699555546	240.754688
loop-crafted/simple_array_index_value_1-1.yml	TIMEOUT	901.870145883	828.0073204450309	1849.67168
loop-crafted/simple_array_index_value_1-2.yml	false(unreach-call)	9.918536592	3.837992544984445	269.807616
loop-crafted/simple_array_index_value_2.yml	TIMEOUT	902.651474797	445.17016895487905	956.657664
loop-crafted/simple_array_index_value_3.yml	TIMEOUT	900.9617684	429.1580212251283	1835.78624
loop-crafted/simple_array_index_value_4.i.v+lhb-reducer.yml	TIMEOUT	902.845185653	440.5544834120665	1417.306112
loop-crafted/simple_array_index_value_4.i.v+nlh-reducer.yml	TIMEOUT	901.027950537	437.29384392197244	1401.667584
loop-crafted/simple_array_index_value_4.yml	TIMEOUT	902.819728676	439.07021857006475	1396.953088
loop-crafted/simple_vardep_1.yml	true	9.439906587	3.6735803820192814	255.75423999999998
loop-crafted/simple_vardep_2.yml	true	10.035748066	3.8138896841555834	252.104704
loop-invgen/MADWiFi-encode_ie_ok.yml	TIMEOUT	901.293487301	438.1307634101249	1411.50208
loop-invgen/NetBSD_loop.yml	TIMEOUT	901.455506527	433.6811508240644	1324.5276159999999
loop-invgen/SpamAssassin-loop.i.v+cfa-reducer.yml	TIMEOUT	900.773903565	436.8221574181225	1454.358528
loop-invgen/SpamAssassin-loop.yml	TIMEOUT	901.319126474	430.7381812601816	1411.989504
loop-invgen/apache-escape-absolute.i.v+cfa-reducer.yml	TIMEOUT	901.431980132	434.65013936394826	2303.5330559999998
loop-invgen/apache-escape-absolute.yml	TIMEOUT	901.560439431	432.685560798971	1558.216704
loop-invgen/apache-get-tag.i.p+lhb-reducer.yml	true	46.050891993	11.021372500108555	590.6964479999999
loop-invgen/apache-get-tag.i.p+nlh-reducer.yml	true	131.381763466	44.550004086922854	1241.972736
loop-invgen/apache-get-tag.i.p+sep-reducer.yml	true	165.827955503	57.22636350709945	1522.6470399999998
loop-invgen/apache-get-tag.i.v+lhb-reducer.yml	true	26.067337096	6.845431443070993	437.481472
loop-invgen/apache-get-tag.i.v+nlh-reducer.yml	true	25.606153063	6.586117364000529	440.68454399999996
loop-invgen/apache-get-tag.yml	true	22.454200219	5.886240195017308	391.274496
loop-invgen/down.yml	TIMEOUT	900.379716171	415.4183630309999	2316.0872959999997
loop-invgen/fragtest_simple.yml	TIMEOUT	902.26684216	404.4256686058361	2181.6688639999998
