tool	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn
loop-lit/gsv2008.c.i.p+cfa-reducer.yml	TIMEOUT	901.111884212	423.5218445509672	1482.3219199999999									OUT OF JAVA MEMORY	743.362743772	313.41016532504	1870.753792
loop-lit/gsv2008.c.i.v+cfa-reducer.yml	TIMEOUT	901.291984867	423.00905565172434	1324.249088									OUT OF JAVA MEMORY	718.561553763	300.87770295282826	1871.64672
loop-lit/gsv2008.c.i.v+lhb-reducer.yml	TIMEOUT	900.913405856	427.58892625104636	1282.9040639999998									TIMEOUT	900.543066373	437.9618172890041	1325.481984
loop-lit/gsv2008.yml	TIMEOUT	902.391236323	422.35795916011557	1448.845312									OUT OF JAVA MEMORY	704.181178325	306.8257878278382	1900.3924479999998
loop-lit/hhk2008.yml	TIMEOUT	902.331554418	419.9175830166787	1533.5997439999999									TIMEOUT	901.248688342	432.7899192699697	2047.705088
loop-lit/jm2006.c.i.v+cfa-reducer.yml	TIMEOUT	902.273153044	415.44437893806025	1270.910976									TIMEOUT	901.171928517	435.69801379786804	1278.091264
loop-lit/jm2006.yml	TIMEOUT	902.105101289	415.3095678379759	1265.6762879999999									TIMEOUT	900.748887997	433.19000803795643	1268.383744
loop-lit/jm2006_variant.yml	TIMEOUT	902.167487856	412.43684845790267	1362.9399039999998									TIMEOUT	900.837601478	431.5375611409545	1332.08064
loop-lit/mcmillan2006.yml	TIMEOUT	902.980483398	414.53777225408703	2704.908288									TIMEOUT	902.59169531	434.3816790599376	3019.399168
loop-new/count_by_2.yml	TIMEOUT	901.320139429	420.88557834224775	1027.2686079999999									TIMEOUT	901.178575976	435.9342236430384	1070.854144
loop-new/count_by_k.yml	TIMEOUT	902.099384554	424.02873895689845	1520.975872									TIMEOUT	901.552588382	432.86124297138304	1543.921664
loop-new/count_by_nondet.yml	TIMEOUT	900.779215031	426.3560148701072	997.23264									TIMEOUT	900.456621733	437.36109357420355	1005.879296
loop-new/half.yml	TIMEOUT	901.481758101	418.3018805771135	1115.049984									TIMEOUT	900.633157752	433.7698790151626	1035.780096
loop-new/nested-1.yml	TIMEOUT	902.973930669	405.5936562111601	1722.503168									TIMEOUT (EXCEPTION)	901.794962943	419.829999782145	1683.94752
loop-industry-pattern/mod3.c.v+lhb-reducer.yml	TIMEOUT	900.715789018	857.5413716076873	2018.496512									TIMEOUT	900.739935979	856.8061467343941	1836.847104
loop-industry-pattern/mod3.c.v+sep-reducer.yml	TIMEOUT	900.723336062	853.9572902880609	2034.446336									TIMEOUT	900.787281297	851.2581329415552	1949.3150719999999
loop-industry-pattern/nested-3.yml	TIMEOUT	901.629993581	406.46501682372764	1492.123648									TIMEOUT	902.430619036	417.79815409099683	1292.2593279999999
loop-industry-pattern/ofuf_1.yml	EXCEPTION	18.60346067	14.712795016821474	365.191168									EXCEPTION	13.72527985	13.657418330200016	286.71180799999996
loop-industry-pattern/ofuf_2.yml	EXCEPTION	18.43560265	14.537085275165737	376.07424									EXCEPTION	13.751772042	13.593578751198947	282.574848
loop-industry-pattern/ofuf_3.yml	EXCEPTION	18.136394151	14.481010880786926	361.893888									EXCEPTION	14.075104292	13.597781614866108	307.23686399999997
loop-industry-pattern/ofuf_4.yml	EXCEPTION	17.483876009	14.373041472863406	350.666752									EXCEPTION	13.811122642	13.630159372929484	297.279488
loop-industry-pattern/ofuf_5.yml	EXCEPTION	17.359563621	14.421088691335171	336.420864									EXCEPTION	14.023898416	13.613437921274453	306.21696
loops-crafted-1/Mono1_1-1.yml	TIMEOUT	901.040116086	426.16930085606873	994.0049919999999									TIMEOUT	900.51060879	436.29794662911445	934.187008
loops-crafted-1/Mono1_1-2.yml	TIMEOUT	901.276453587	426.55705805914477	966.7256319999999									TIMEOUT	901.087358801	434.68136836681515	995.8236159999999
loops-crafted-1/Mono3_1.yml	TIMEOUT	900.852399023	424.8368903212249	1036.025856									TIMEOUT	900.515965559	435.0541033218615	1048.645632
loops-crafted-1/Mono4_1.yml	TIMEOUT	900.929509607	427.68538849102333	854.011904									TIMEOUT	900.958512768	436.40582684101537	888.0824319999999
loops-crafted-1/Mono5_1.yml	TIMEOUT	900.857190412	426.76451719738543	981.9791359999999									TIMEOUT	901.063745378	435.81867962377146	991.2893439999999
loops-crafted-1/Mono6_1.yml	TIMEOUT	901.000268649	426.36532545508817	929.4397439999999									TIMEOUT	900.607580532	436.413949561771	1058.6112
loops-crafted-1/discover_list.yml	false(unreach-call)	18.741218442	5.348410930950195	392.400896									false(unreach-call)	17.871347653	5.201823979150504	387.678208
loops-crafted-1/iftelse.yml	TIMEOUT	901.563700142	425.73301044199616	1973.788672									TIMEOUT	902.147809503	434.8896826868877	1991.4751999999999
loops-crafted-1/in-de20.yml	TIMEOUT	902.491088752	398.42910257540643	2174.1076479999997									TIMEOUT	901.494241645	412.34580260515213	2095.34976
loops-crafted-1/in-de31.yml	TIMEOUT	901.055224997	382.55282281618565	2000.564224									TIMEOUT	901.713147882	405.29061190225184	1922.9204479999999
loops-crafted-1/in-de32.yml	TIMEOUT	900.724299056	383.6288694171235	2051.9936									TIMEOUT	902.073499946	403.2168544619344	1959.17824
loops-crafted-1/in-de41.yml	TIMEOUT	900.646323786	344.2985614389181	2223.202304									TIMEOUT	904.018213911	369.2182382522151	2075.77088
loops-crafted-1/in-de42.yml	TIMEOUT	905.752384256	337.8052916773595	2221.8752									TIMEOUT	900.922232853	373.1774162258953	2046.971904
loops-crafted-1/in-de51.yml	TIMEOUT	902.202823776	305.4201178518124	2074.341376									TIMEOUT	906.043417864	344.5940070291981	2037.3422079999998
loops-crafted-1/in-de52.yml	TIMEOUT	905.092816702	312.6928767017089	2036.9653759999999									TIMEOUT	902.80598937	348.72161496197805	2058.510336
loops-crafted-1/in-de61.yml	TIMEOUT	901.952062424	290.10982430307195	2288.750592									TIMEOUT	907.141565011	301.30248185107484	2278.084608
loops-crafted-1/in-de62.yml	TIMEOUT	902.380514767	308.22932461090386	2297.622528									TIMEOUT	902.715200664	311.90676844492555	2290.05312
loops-crafted-1/loopv1.yml	TIMEOUT	902.555742851	431.29301144508645	1369.3132799999998									TIMEOUT	902.248874079	441.17437926726416	1312.055296
loops-crafted-1/loopv2.yml	TIMEOUT	901.357489492	402.5039533758536	2100.338688									TIMEOUT	900.990721072	413.19325903384015	2057.203712
loops-crafted-1/loopv3.yml	TIMEOUT	903.115618903	431.17726228013635	1582.514176									TIMEOUT	903.415394919	440.330550882034	1801.33888
loops-crafted-1/mono-crafted_1.yml	TIMEOUT	902.329268852	415.248892406933	1892.49536									TIMEOUT	902.55278507	425.21021198667586	1937.6127999999999
loops-crafted-1/mono-crafted_10.yml	TIMEOUT	901.168416957	426.08900441695005	1000.697856									TIMEOUT	900.9803835	436.4381171776913	960.069632
loops-crafted-1/mono-crafted_11.yml	TIMEOUT	900.887960722	424.3570608519949	968.183808									TIMEOUT	900.484770215	436.4263396980241	927.60064
loops-crafted-1/mono-crafted_12.yml	TIMEOUT	900.869091487	426.7319983788766	955.088896									TIMEOUT	900.407081766	434.9222678313963	868.212736
loops-crafted-1/mono-crafted_13.yml	TIMEOUT	902.028551456	409.4848225209862	2304.524288									TIMEOUT	901.906985123	420.5338419340551	2151.583744
loops-crafted-1/mono-crafted_14.yml	TIMEOUT	900.761897358	403.9745570709929	2128.830464									TIMEOUT	900.585176455	415.73324094479904	1940.242432
loops-crafted-1/mono-crafted_3.yml	TIMEOUT	903.187820571	411.2253466411494	2337.4684159999997									TIMEOUT	902.693348359	420.68629026273265	2351.5135999999998
loops-crafted-1/mono-crafted_6.yml	TIMEOUT	901.077239263	425.37699121795595	1016.5207039999999									TIMEOUT	900.986318891	436.40189491584897	1044.942848
loops-crafted-1/mono-crafted_7.yml	TIMEOUT	901.27509849	398.5124806398526	1739.0632959999998									TIMEOUT	901.451443237	412.2045092540793	1726.60736
loops-crafted-1/mono-crafted_8.yml	TIMEOUT	901.188587932	425.5289876139723	1041.575936									TIMEOUT	900.51754019	436.6051468667574	971.4032639999999
loops-crafted-1/mono-crafted_9.yml	TIMEOUT	900.695568687	429.03311806498095	879.4112									TIMEOUT	900.245426009	439.49762461008504	946.2661119999999
loops-crafted-1/nested3-2.yml	TIMEOUT	900.70271792	401.69751656614244	1633.4725119999998									TIMEOUT	900.611059287	411.73832875303924	1810.90304
loops-crafted-1/nested5-2.yml	TIMEOUT	901.557384282	398.66160477604717	1957.82656									TIMEOUT	901.503232522	412.050508717075	1823.162368
loops-crafted-1/nested_delay_nd.yml	TIMEOUT	902.332408598	407.41692836768925	1717.440512									TIMEOUT	900.639294274	414.8057441338897	1765.1425279999999
loops-crafted-1/nested_delay_notd2.yml	TIMEOUT	900.910447686	405.2365542957559	1779.4703359999999									TIMEOUT	901.70594936	414.6298606689088	1523.761152
loops-crafted-1/sum_by_3.yml	TIMEOUT	903.135517728	430.4010203778744	14715.056128									TIMEOUT	903.059174516	437.14185498375446	14738.034688
loops-crafted-1/sum_natnum.yml	TIMEOUT	901.242479035	425.701339490246	1069.3632									TIMEOUT	901.03386667	437.7065408588387	1141.9648
loops-crafted-1/sumt2.yml	TIMEOUT	901.295194007	424.3357666297816	1239.195648									TIMEOUT	901.193278532	433.58229809999466	1219.424256
loops-crafted-1/sumt3.yml	TIMEOUT	901.166852871	430.3413433567621	1598.1363199999998									TIMEOUT	901.32198142	437.82591951079667	1507.487744
loops-crafted-1/sumt4.yml	TIMEOUT	903.113035993	430.0767975812778	1608.671232									TIMEOUT	900.440787245	437.66098068794236	1625.0920959999999
loops-crafted-1/sumt5.yml	TIMEOUT	903.130476204	430.0731552080251	1824.047104									TIMEOUT	901.085229182	438.27343064313754	1932.9310719999999
loops-crafted-1/sumt6.yml	TIMEOUT	903.669021187	430.57712632231414	2210.050048									TIMEOUT	903.143336077	439.7017982788384	2361.6962559999997
loops-crafted-1/sumt7.yml	TIMEOUT	902.254275856	437.5326342135668	1033.2938239999999									TIMEOUT	901.932560982	447.0542856170796	1124.511744
loops-crafted-1/sumt8.yml	TIMEOUT	902.344567534	437.2972389589995	1067.003904									TIMEOUT	902.034166505	446.51826264709234	1070.534656
loops-crafted-1/sumt9.yml	TIMEOUT	902.359180684	438.42066685529426	1136.689152									TIMEOUT	902.526072284	447.6136933006346	1157.009408
loops-crafted-1/theatreSquare.yml	TIMEOUT	903.83094997	322.0649300869554	1937.051648									TIMEOUT	900.782771146	345.9386291769333	1935.7368319999998
loops-crafted-1/vnew1.yml	TIMEOUT	902.691962447	418.43598784087226	2712.4244479999998									TIMEOUT	902.857727306	428.40561111690477	2807.492608
loops-crafted-1/vnew2.yml	TIMEOUT	903.007107966	432.821501692757	1357.615104									TIMEOUT	902.682991336	440.90568317100406	1385.398272
loops-crafted-1/watermelon.yml	EXCEPTION	10.775745157	2.8688038121908903	249.05728									EXCEPTION	10.560456672	2.7580410540103912	257.875968
loop-invariants/bin-suffix-5.yml	TIMEOUT	901.426602843	424.3287639818154	1293.438976									TIMEOUT	901.163625063	435.7220522449352	1364.733952
loop-invariants/eq2.yml	TIMEOUT	901.100790404	424.90179098490626	1289.2938239999999									TIMEOUT	900.872645899	434.5738636380993	1335.926784
loop-invariants/even.yml	TIMEOUT	901.275989433	424.4769060788676	1213.190144									TIMEOUT	900.808783546	435.23019212204963	1218.64192
loop-invariants/mod4.yml	TIMEOUT	901.098575518	425.28430650988594	1203.75296									TIMEOUT	900.615463717	434.19434333825484	1266.3316479999999
loop-invariants/odd.yml	TIMEOUT	901.203798803	424.28085395600647	1260.105728									TIMEOUT	900.773610092	433.90590189164504	1304.223744
loop-simple/deep-nested.yml	TIMEOUT	902.129032827	410.77259244723246	2295.066624									TIMEOUT	902.180076413	421.4925631182268	2258.276352
verifythis/duplets.yml	TIMEOUT	902.155033059	433.3249241998419	1327.5136									TIMEOUT	902.371682758	443.3736240831204	1275.240448
verifythis/elimination_max.yml	TIMEOUT	902.480170933	431.2088293209672	879.480832									TIMEOUT	902.054717142	442.721891222056	818.09408
verifythis/lcp.yml	TIMEOUT	902.180107526	435.1630634991452	782.307328									TIMEOUT	902.00666682	444.5099217798561	743.337984
verifythis/prefixsum_iter.yml	TIMEOUT	905.411574564	386.2166204471141	2251.776									TIMEOUT	904.134742883	371.2579630301334	2258.849792
verifythis/tree_del_iter.yml	EXCEPTION	10.283356545	12.784598676022142	257.51552									EXCEPTION	8.261359081	12.35427586408332	222.67494399999998
verifythis/tree_del_iter_incorrect.yml	EXCEPTION	10.347476892	12.829104287084192	269.561856									EXCEPTION	8.501324523	12.422043888363987	227.971072
nla-digbench/bresenham.yml	TIMEOUT	902.402463809	433.69325222214684	798.420992									TIMEOUT	902.029576728	443.52996282232925	876.9454079999999
nla-digbench/cohencu.yml	TIMEOUT	902.626492376	430.8367126220837	864.923648									TIMEOUT	900.694388455	439.6015163846314	937.046016
nla-digbench/cohendiv.yml	TIMEOUT	902.466412401	430.9687695871107	1011.572736									TIMEOUT	902.111159102	441.33797737490386	965.111808
nla-digbench/dijkstra.yml	TIMEOUT	901.337149632	424.16896402603015	830.0871679999999									TIMEOUT	902.564529184	441.75768114998937	1032.21248
nla-digbench/divbin.yml	TIMEOUT	902.375230977	434.20094585604966	805.646336									TIMEOUT	902.199241263	442.8371065920219	849.4407679999999
nla-digbench/divbin2.yml	TIMEOUT	902.61707139	429.66528672212735	1618.69824									TIMEOUT	902.278306947	438.70201512100175	1598.40256
nla-digbench/egcd.yml	TIMEOUT	902.52148082	433.4567380119115	1259.593728									TIMEOUT	902.185808774	441.430426036939	1068.38016
nla-digbench/egcd2.yml	TIMEOUT	902.38506088	431.4211027319543	707.309568									TIMEOUT	902.428628898	441.48600793164223	739.1682559999999
nla-digbench/egcd3.yml	TIMEOUT	902.408405481	433.86835829820484	955.461632									TIMEOUT	902.514164268	443.2816369859502	863.8668799999999
nla-digbench/fermat1.yml	TIMEOUT	902.177387495	436.2197263110429	711.364608									TIMEOUT	901.905235331	444.8945882199332	635.449344
nla-digbench/fermat2.yml	TIMEOUT	902.128459013	437.95248542912304	803.766272									TIMEOUT	901.939154028	446.3662096345797	761.5487999999999
nla-digbench/geo1.yml	TIMEOUT	902.181735055	439.25711022876203	767.7050879999999									TIMEOUT	902.049687568	447.8488843771629	838.0702719999999
nla-digbench/geo2.yml	TIMEOUT	902.060799792	440.3843301227316	841.445376									TIMEOUT	902.19784825	447.5583065128885	799.711232
nla-digbench/geo3.yml	TIMEOUT	901.991933882	440.98486601980403	790.3272959999999									TIMEOUT	902.367793286	448.8892717300914	655.0364159999999
nla-digbench/knuth.yml	TIMEOUT	902.448578128	433.68523835297674	889.6593919999999									TIMEOUT	901.363210764	888.5624867519364	700.465152
nla-digbench/lcm1.yml	TIMEOUT	902.208796091	436.55291715590283	714.407936									TIMEOUT	901.983118092	443.99313520779833	716.836864
nla-digbench/lcm2.yml	TIMEOUT	902.201662379	436.7570227589458	805.04832									TIMEOUT	902.07997571	444.6740955989808	674.668544
nla-digbench/mannadiv.yml	TIMEOUT	902.262525669	437.2683236557059	872.001536									TIMEOUT	901.970761262	446.76209120824933	783.0446079999999
nla-digbench/prod4br.yml	TIMEOUT	902.193884463	435.6010557152331	695.320576									TIMEOUT	902.32140652	445.5219436637126	736.845824
nla-digbench/prodbin.yml	TIMEOUT	902.327993552	437.9613449978642	824.475648									TIMEOUT	902.388198506	446.56629984499887	825.032704
nla-digbench/ps2.yml	TIMEOUT	902.192277181	437.1392077417113	676.478976									TIMEOUT	901.92776297	446.4983325591311	724.353024
nla-digbench/ps3.yml	TIMEOUT	902.332046373	434.9448033766821	812.171264									TIMEOUT	902.055688605	443.36139707872644	761.163776
nla-digbench/ps4.yml	TIMEOUT	901.305734247	426.5901628942229	1654.890496									TIMEOUT	901.591979788	434.9019339182414	1703.141376
nla-digbench/ps5.yml	TIMEOUT	901.365235869	427.8618252039887	1547.083776									TIMEOUT	901.432067212	436.6741847367957	1407.066112
nla-digbench/ps6.yml	TIMEOUT	903.474048758	430.9040956138633	1617.1212799999998									TIMEOUT	901.561412972	437.108094508294	1715.392512
nla-digbench/sqrt1.yml	TIMEOUT	902.35160229	433.2854098090902	783.777792									TIMEOUT	902.00641091	442.94194052089006	737.2308479999999
product-lines/elevator_spec1_product21.cil.yml	TIMEOUT	902.77514508	279.14588357973844	3051.6838399999997									true	759.996939415	267.53387590963393	2599.202816
product-lines/elevator_spec1_product29.cil.yml	TIMEOUT	908.234089257	280.4808315578848	3127.1034879999997									TIMEOUT	904.118974713	282.6739725070074	2743.72608
